race_id,driver_id,stop,lap,time,duration,milliseconds
1006,842,1,10,13:31:19,23.865,23865
1006,842,2,36,14:16:33,24.219,24219
1005,842,1,29,15:03:37,23.376,23376
1003,842,1,26,21:04:28,28.931,28931
1002,842,1,34,16:04:44,27.792,27792
1001,842,1,1,15:16:09,20.136,20136
1001,842,2,25,16:04:03,22.953,22953
1000,842,1,32,15:58:19,21.684,21684
999,842,1,43,16:11:12,19.806,19806
999,842,2,46,16:16:19,19.512,19512
998,842,1,20,14:45:19,28.676,28676
998,842,2,32,15:04:49,29.766,29766
997,842,1,15,15:31:09,22.011,22011
995,842,1,23,14:45:36,24.107,24107
994,842,1,37,16:01:40,24.296,24296
992,842,1,12,16:40:48,20.782,20782
992,842,2,39,17:30:54,21.287,21287
991,842,1,20,14:47:48,23.95,23950
991,842,2,31,15:07:01,34.65,34650
990,842,1,15,18:38:59,24.835,24835
990,842,2,34,19:09:50,24.957,24957
1009,843,1,1,17:16:20,41.012,41012
1008,843,1,49,16:15:11,23.422,23422
1007,843,1,1,13:14:35,22.055,22055
1007,843,2,24,13:47:35,23.553,23553
1006,843,1,27,14:00:53,23.819,23819
1005,843,1,28,15:02:08,23.11,23110
1004,843,1,3,14:18:54,29.418,29418
1003,843,1,14,20:42:40,29.912,29912
1003,843,2,36,21:22:59,29.464,29464
1001,843,1,1,15:16:16,18.084,18084
1001,843,2,31,16:15:29,29.316,29316
1000,843,1,24,15:47:26,21.831,21831
999,843,1,28,15:51:05,19.309,19309
999,843,2,52,16:25:00,19.985,19985
996,843,1,38,17:20:21,24.297,24297
994,843,1,13,15:30:14,24.326,24326
993,843,1,1,15:15:19,22.631,22631
993,843,2,33,16:04:40,22.472,22472
992,843,1,1,16:16:35,21.376,21376
992,843,2,22,16:59:24,20.809,20809
992,843,3,39,17:31:04,21.072,21072
991,843,1,10,14:30:52,23.172,23172
991,843,2,30,15:05:08,24.07,24070
990,843,1,20,18:47:23,36.646,36646
990,843,2,42,19:23:28,24.953,24953
989,843,1,1,16:15:04,22.213,22213
989,843,2,22,16:47:37,22.296,22296
1073,844,1,15,17:26:08,22.461,22461
1073,844,2,35,17:56:24,21.173,21173
1072,844,1,10,20:50:01,20.531,20531
1072,844,2,13,20:58:42,16:39.5,999485
1072,844,3,15,21:22:10,18:15.2,1095192
1071,844,1,7,14:12:40,17.943,17943
1071,844,2,8,14:14:52,17.771,17771
1071,844,3,27,14:40:53,22.667,22667
1071,844,4,52,15:12:32,23.064,23064
1070,844,1,30,13:47:01,22.085,22085
1069,844,1,12,14:24:15,24.011,24011
1069,844,2,32,14:58:34,23.805,23805
1067,844,1,47,16:17:27,23.646,23646
1066,844,1,35,16:03:07,31.849,31849
1066,844,2,51,16:32:51,32.648,32648
1065,844,1,26,15:41:30,24.557,24557
1064,844,1,34,15:46:39,19.49,19490
1061,844,1,2,15:07:57,34:07.7,2047731
1061,844,2,29,16:26:18,28.433,28433
1060,844,1,34,15:44:47,21.143,21143
1059,844,1,14,15:26:59,30.798,30798
1059,844,2,38,16:07:29,31.368,31368
1058,844,1,1,15:04:22,28.386,28386
1058,844,2,37,15:47:22,21.924,21924
1057,844,1,9,16:20:20,19.836,19836
1057,844,2,47,17:33:48,15.092,15092
1057,844,3,48,17:36:53,33:22.5,2002544
1055,844,1,28,15:44:20,21.613,21613
1055,844,2,58,16:26:05,22.292,22292
1054,844,1,2,15:06:23,21.323,21323
1054,844,2,3,15:08:43,22.587,22587
1054,844,3,25,15:41:44,27.082,27082
1053,844,1,28,15:49:43,31.002,31002
1053,844,2,33,15:58:28,26:49.5,1609484
1052,844,1,12,18:29:06,24.925,24925
1052,844,2,32,19:01:40,24.176,24176
1051,844,1,27,17:44:46,25.799,25799
1047,844,1,22,17:54:48,22.178,22178
1045,844,1,1,17:16:14,19:14.3,1154255
1045,844,2,23,19:17:53,25.199,25199
1045,844,3,40,19:45:27,24.855,24855
1044,844,1,6,13:25:49,24.275,24275
1044,844,2,30,14:08:52,23.687,23687
1043,844,1,13,13:30:49,30.243,30243
1042,844,1,34,14:00:19,26.94,26940
1041,844,1,10,14:29:03,22.56,22560
1041,844,2,35,15:08:35,23.111,23111
1040,844,1,28,15:06:20,30.261,30261
1039,844,2,8,15:31:15,23:56.9,1436871
1039,844,1,7,15:28:38,17.516,17516
1039,844,3,21,16:15:31,23.469,23469
1039,844,4,37,16:38:26,23.367,23367
1039,844,5,45,16:51:08,21:25.1,1285145
1038,844,1,17,15:38:12,24.344,24344
1037,844,1,10,15:32:40,30.678,30678
1037,844,2,24,16:02:10,25.1,25100
1036,844,1,29,15:54:45,22.274,22274
1035,844,1,18,14:41:13,29.419,29419
1034,844,1,13,14:37:21,29.52,29520
1033,844,1,2,15:16:15,22.266,22266
1033,844,2,20,15:42:29,22.564,22564
1032,844,1,1,15:14:20,39.715,39715
1031,844,1,26,15:43:38,22.756,22756
1031,844,2,51,16:15:24,21.972,21972
1031,844,3,56,16:24:05,18.748,18748
1030,844,1,12,17:34:14,21.697,21697
1030,844,2,38,18:19:14,21.274,21274
1029,844,1,29,14:49:09,22.966,22966
1029,844,2,54,15:20:29,23.042,23042
1028,844,1,20,13:47:33,29.157,29157
1028,844,2,42,14:24:44,23.844,23844
1027,844,1,15,13:34:07,22.002,22002
1027,844,2,43,14:12:15,25.786,25786
1026,844,1,3,14:18:21,30.502,30502
1026,844,2,25,14:54:00,23.58,23580
1026,844,3,46,15:27:14,23.28,23280
1025,844,1,22,14:52:17,29.548,29548
1025,844,2,30,15:07:30,29.401,29401
1024,844,1,20,20:50:05,29.168,29168
1023,844,1,20,15:41:42,23.833,23833
1022,844,1,21,15:55:38,22.449,22449
1021,844,1,27,15:50:09,21.575,21575
1020,844,1,3,15:25:25,20.361,20361
1020,844,2,15,15:44:43,22.102,22102
1020,844,3,27,16:03:18,20.317,20317
1019,844,1,13,14:32:59,28.558,28558
1019,844,2,21,14:46:29,28.348,28348
1018,844,1,22,15:38:23,21.878,21878
1017,844,1,21,15:47:03,30.203,30203
1016,844,1,33,14:55:25,23.732,23732
1015,844,1,9,15:25:11,25.964,25964
1015,844,2,16,15:36:31,25.705,25705
1014,844,1,25,15:47:53,23.646,23646
1014,844,2,46,16:17:34,21.638,21638
1013,844,1,34,17:14:53,20.382,20382
1013,844,2,47,17:39:16,19.857,19857
1012,844,1,22,14:50:21,22.921,22921
1012,844,2,42,15:23:18,24.227,24227
1011,844,1,13,18:34:36,24.518,24518
1011,844,2,36,19:11:54,24.358,24358
1010,844,1,28,16:55:26,22.306,22306
1009,844,1,7,17:29:43,21.828,21828
1008,844,1,35,15:57:04,23.593,23593
1007,844,1,13,13:31:39,22.588,22588
1006,844,1,1,13:15:33,34.812,34812
1005,844,1,4,14:20:44,38.891,38891
1005,844,2,35,15:13:39,26.672,26672
1004,844,1,10,14:30:35,30.397,30397
1003,844,1,38,21:25:50,29.31,29310
1002,844,1,34,16:04:46,24.084,24084
999,844,1,20,15:40:04,19.267,19267
999,844,2,43,16:10:51,21.2,21200
999,844,3,46,16:15:36,20.653,20653
998,844,1,18,14:41:58,27.865,27865
997,844,1,15,15:31:12,21.364,21364
996,844,1,31,17:08:35,25.026,25026
995,844,1,19,14:40:26,23.666,23666
994,844,1,14,15:31:32,23.87,23870
993,844,1,20,15:46:09,21.995,21995
992,844,1,24,17:02:20,21.058,21058
992,844,2,40,17:32:00,22.03,22030
991,844,1,21,14:49:28,23.392,23392
990,844,1,3,18:19:24,25.563,25563
990,844,2,34,19:10:46,25.139,25139
989,844,1,20,16:44:03,22.242,22242
989,844,2,27,16:56:25,22.836,22836
1009,845,1,35,18:20:39,22.755,22755
1008,845,1,16,15:33:56,23.273,23273
1007,845,1,11,13:29:04,22.732,22732
1006,845,1,10,13:31:11,23.686,23686
1006,845,2,29,14:04:26,23.715,23715
1005,845,1,4,14:20:51,23.66,23660
1005,845,2,38,15:18:43,23.647,23647
1004,845,1,10,14:31:18,29.912,29912
1003,845,1,3,20:21:50,30.477,30477
1003,845,2,45,21:39:51,34.022,34022
1002,845,1,37,16:08:49,25.245,25245
1001,845,1,1,15:16:12,19.791,19791
1001,845,2,24,16:02:22,22.339,22339
1000,845,1,31,15:57:50,21.509,21509
999,845,1,28,15:51:05,24.173,24173
999,845,2,51,16:23:00,21.711,21711
998,845,1,21,14:47:19,28.224,28224
997,845,1,24,15:41:54,23.048,23048
997,845,2,60,16:24:25,24.884,24884
996,845,1,1,16:15:55,26.273,26273
995,845,1,26,14:49:55,23.531,23531
994,845,1,7,15:22:13,31.81,31810
994,845,2,19,15:38:41,25.17,25170
994,845,3,49,16:18:49,25.563,25563
993,845,1,1,15:15:23,22.049,22049
993,845,2,24,15:52:02,22.034,22034
993,845,3,41,16:17:36,23.865,23865
991,845,1,28,15:01:08,23.716,23716
991,845,2,33,15:11:07,22.723,22723
990,845,1,22,18:51:05,24.672,24672
990,845,2,40,19:20:39,25.693,25693
1073,846,1,17,17:29:04,21.38,21380
1073,846,2,48,18:16:06,22.173,22173
1072,846,1,10,20:50:14,20.973,20973
1072,846,2,13,20:58:57,16:57.3,1017303
1072,846,3,15,21:22:36,18:36.6,1116576
1071,846,1,1,14:04:50,27.313,27313
1071,846,2,6,14:12:08,17.719,17719
1071,846,3,7,14:13:44,17.673,17673
1071,846,4,8,14:15:20,19.176,19176
1071,846,5,37,14:54:11,24.211,24211
1070,846,1,44,14:06:38,22.534,22534
1069,846,1,10,14:21:01,24.385,24385
1069,846,2,30,14:55:31,25.548,25548
1067,846,1,34,15:57:20,23.239,23239
1066,846,1,28,15:51:03,29.824,29824
1066,846,2,51,16:31:33,32.67,32670
1065,846,1,24,15:38:19,24.168,24168
1064,846,1,42,15:57:26,20.443,20443
1062,846,1,1,15:05:33,38.267,38267
1061,846,1,2,15:08:03,34:12.2,2052218
1061,846,2,21,16:14:08,31.706,31706
1060,846,1,30,15:39:39,26.474,26474
1059,846,1,24,15:43:44,30.531,30531
1058,846,1,31,15:39:53,21.692,21692
1057,846,1,7,16:16:56,20.533,20533
1057,846,2,47,17:33:53,15.866,15866
1057,846,3,48,17:36:57,33:30.4,2010409
1056,846,1,30,15:41:20,23.874,23874
1055,846,1,23,15:37:35,21.864,21864
1055,846,2,51,16:17:08,22.467,22467
1054,846,1,2,15:06:19,21.407,21407
1054,846,2,3,15:08:40,22.551,22551
1054,846,3,22,15:37:29,26.952,26952
1053,846,1,28,15:50:11,30.654,30654
1053,846,2,33,15:59:06,26:25.0,1584953
1052,846,1,12,18:29:05,24.899,24899
1052,846,2,33,19:03:11,25.64,25640
1051,846,1,25,17:41:32,25.319,25319
1051,846,2,49,18:17:08,26.552,26552
1047,846,1,10,17:31:22,21.84,21840
1046,846,1,20,20:35:27,24.885,24885
1046,846,2,54,21:09:09,24.245,24245
1045,846,1,1,17:16:13,19:13.9,1153898
1045,846,2,18,19:09:33,24.679,24679
1045,846,3,38,19:41:45,24.666,24666
1044,846,1,9,13:31:36,22.684,22684
1044,846,2,36,14:19:42,23.686,23686
1043,846,1,13,13:30:56,29.683,29683
1043,846,2,53,14:25:29,30.203,30203
1042,846,1,18,13:38:42,34.807,34807
1042,846,2,43,14:13:48,27.75,27750
1041,846,1,29,14:58:56,21.991,21991
1040,846,1,1,14:16:01,37.108,37108
1040,846,2,47,15:39:13,31.368,31368
1039,846,1,7,15:28:45,17.845,17845
1039,846,2,8,15:31:22,24:05.6,1445614
1039,846,3,29,16:26:50,24.137,24137
1039,846,4,43,16:46:51,24.82,24820
1039,846,5,45,16:50:53,21:32.9,1292871
1038,846,1,22,15:46:47,24.612,24612
1038,846,2,26,15:55:02,25:22.0,1522009
1037,846,1,11,15:35:05,23.046,23046
1036,846,1,21,15:43:22,22.099,22099
1036,846,2,44,16:16:10,21.761,21761
1035,846,1,12,14:31:56,27.949,27949
1035,846,2,29,14:58:32,28.874,28874
1034,846,1,12,14:35:24,30.289,30289
1033,846,1,4,15:19:40,23.012,23012
1033,846,2,35,16:03:33,22.742,22742
1032,846,1,39,16:00:02,22.406,22406
1031,846,1,26,15:43:33,23.637,23637
1031,846,2,51,16:15:19,21.921,21921
1031,846,3,56,16:24:03,18.163,18163
1030,846,1,8,17:27:40,22.974,22974
1029,846,1,27,14:47:00,23.381,23381
1029,846,2,53,15:19:55,23.355,23355
1028,846,1,19,13:46:03,24.678,24678
1028,846,2,42,14:25:17,25.776,25776
1026,846,1,4,14:20:04,25.347,25347
1026,846,2,25,14:54:15,23.949,23949
1025,846,1,20,14:49:42,29.29,29290
1024,846,1,20,20:50:16,30.397,30397
1023,846,1,23,15:46:48,24.311,24311
1022,846,1,19,15:52:24,23.182,23182
1021,846,1,28,15:52:00,26.066,26066
1020,846,1,6,15:31:10,21.402,21402
1020,846,2,25,16:01:15,20.242,20242
1019,846,1,13,14:33:12,28.275,28275
1019,846,2,35,15:09:29,27.919,27919
1018,846,1,25,15:42:23,21.547,21547
1017,846,1,18,15:42:44,30.576,30576
1015,846,1,47,16:16:57,25.026,25026
1014,846,1,26,15:50:07,21.579,21579
1013,846,1,9,16:30:25,19.819,19819
1013,846,2,39,17:25:02,22.08,22080
1012,846,1,1,14:15:45,50.738,50738
1012,846,2,17,14:43:26,33.638,33638
1012,846,3,34,15:12:20,22.524,22524
1011,846,1,10,18:30:09,24.175,24175
1011,846,2,34,19:09:37,24.717,24717
1010,846,1,15,16:36:25,21.627,21627
1072,847,1,9,20:48:32,20.519,20519
1072,847,2,13,20:59:08,17:01.6,1021615
1071,847,1,6,14:11:08,22.978,22978
1071,847,2,7,14:13:02,20.844,20844
1071,847,3,8,14:15:17,18.179,18179
1071,847,4,41,14:59:33,23.132,23132
1070,847,1,15,13:26:51,21.984,21984
1069,847,1,9,14:19:32,23.572,23572
1069,847,2,31,14:58:07,24.98,24980
1067,847,1,35,15:59:42,23.551,23551
1066,847,1,13,15:25:55,30.665,30665
1066,847,2,47,16:23:56,32.081,32081
1065,847,1,26,15:42:13,24.156,24156
1064,847,1,27,15:38:14,18.634,18634
1064,847,2,68,16:30:57,25.533,25533
1062,847,1,2,15:08:17,24:17.5,1457487
1062,847,2,3,15:34:41,29.374,29374
1062,847,3,21,16:00:52,22.186,22186
1061,847,1,2,15:08:25,34:32.5,2072543
1061,847,2,18,16:10:03,27.812,27812
1060,847,1,30,15:40:16,21.606,21606
1059,847,1,17,15:32:17,30.092,30092
1058,847,1,25,15:33:03,37.309,37309
1058,847,2,26,15:34:49,46.315,46315
1057,847,1,1,16:06:06,19.97,19970
1057,847,2,34,17:09:15,20.029,20029
1057,847,3,47,17:34:08,21.438,21438
1057,847,4,48,17:37:18,33:56.2,2036172
1056,847,1,31,15:43:46,23.928,23928
1055,847,1,9,15:17:07,23.814,23814
1055,847,2,28,15:44:52,21.919,21919
1054,847,1,2,15:06:27,23.532,23532
1054,847,2,3,15:08:48,22.755,22755
1054,847,3,28,15:46:30,26.843,26843
1053,847,1,26,15:47:53,29.983,29983
1052,847,1,13,18:31:02,24.621,24621
1052,847,2,36,19:08:48,24.248,24248
1051,847,1,17,17:30:00,26.121,26121
1051,847,2,49,18:18:36,35.006,35006
1047,847,1,10,17:31:56,22.085,22085
1046,847,1,45,20:59:22,24.708,24708
1046,847,2,62,21:16:30,28.765,28765
1046,847,3,63,21:18:22,24.724,24724
1046,847,4,78,21:35:26,24.235,24235
1045,847,1,1,17:16:34,19:23.3,1163297
1045,847,2,20,19:13:06,24.029,24029
1045,847,3,39,19:44:08,27.146,27146
1044,847,1,32,14:13:13,22.692,22692
1044,847,2,42,14:31:11,22.888,22888
1043,847,1,11,13:28:18,29.707,29707
1042,847,1,36,14:03:48,32.991,32991
1041,847,1,11,14:30:54,22.496,22496
1040,847,1,1,14:15:56,30.165,30165
1040,847,2,14,14:43:16,29.433,29433
1040,847,3,50,15:45:09,29.675,29675
1039,847,2,8,15:31:28,24:07.2,1447186
1039,847,1,7,15:28:49,18.399,18399
1039,847,3,29,16:27:04,23.638,23638
1039,847,4,43,16:47:25,23.367,23367
1039,847,5,45,16:51:28,21:09.1,1269095
1038,847,1,22,15:46:57,25.249,25249
1038,847,2,26,15:55:17,25:27.9,1527938
1036,847,1,19,15:40:50,22.708,22708
1036,847,2,35,16:03:47,21.889,21889
1035,847,1,8,14:25:59,28.391,28391
1035,847,2,24,14:51:11,28.331,28331
1035,847,3,39,15:14:39,28.692,28692
1034,847,1,12,14:35:36,29.302,29302
1033,847,1,4,15:19:42,21.184,21184
1033,847,2,19,15:41:33,21.367,21367
1033,847,3,50,16:24:28,22.048,22048
1032,847,1,34,15:54:49,21.697,21697
1031,847,1,25,15:42:53,21.417,21417
1030,847,1,32,18:10:43,22.272,22272
1029,847,1,23,14:42:37,22.5,22500
1029,847,2,54,15:22:31,23.199,23199
1029,847,3,66,15:38:17,22.441,22441
1028,847,1,23,13:53:46,23.702,23702
1028,847,2,46,14:33:29,28.748,28748
1027,847,1,22,13:44:55,22.887,22887
1026,847,1,25,14:54:38,23.792,23792
1025,847,1,27,15:02:17,29.857,29857
1024,847,1,1,20:15:56,38.752,38752
1023,847,1,23,15:47:03,24.198,24198
1022,847,1,30,16:13:41,22.442,22442
1021,847,1,16,15:35:47,21.333,21333
1020,847,1,7,15:32:56,20.718,20718
1020,847,2,24,16:00:34,19.287,19287
1020,847,3,41,16:30:14,19.345,19345
1020,847,4,47,16:40:24,21.634,21634
1020,847,5,57,16:55:08,23.445,23445
1019,847,1,21,14:47:16,30.245,30245
1018,847,1,27,15:45:22,22.772,22772
1017,847,1,25,15:55:03,31.95,31950
1017,847,2,33,16:08:33,37.494,37494
1016,847,1,9,14:25:14,23.686,23686
1015,847,1,10,15:26:35,26.165,26165
1014,847,1,32,15:59:33,22.442,22442
1014,847,2,44,16:17:28,21.846,21846
1013,847,1,25,17:00:30,20.475,20475
1013,847,2,38,17:24:45,20.751,20751
1012,847,1,22,14:51:29,24.332,24332
1012,847,2,49,15:37:27,23.965,23965
1011,847,1,12,18:33:46,24.633,24633
1011,847,2,26,18:57:17,24.912,24912
1010,847,1,26,16:53:46,21.689,21689
1010,847,2,42,17:18:18,21.543,21543
1047,848,1,10,17:31:15,21.508,21508
1046,848,1,47,21:01:54,23.874,23874
1046,848,2,62,21:17:23,23.645,23645
1045,848,1,1,17:15:51,19:21.6,1161607
1045,848,2,19,19:11:03,24.172,24172
1045,848,3,34,19:35:11,23.848,23848
1044,848,1,12,13:36:22,22.602,22602
1044,848,2,34,14:15:35,22.49,22490
1043,848,1,14,13:32:12,29.77,29770
1043,848,2,59,14:37:02,29.552,29552
1042,848,1,19,13:40:09,26.287,26287
1042,848,2,46,14:17:42,25.882,25882
1041,848,1,7,14:24:20,23.562,23562
1040,848,1,1,14:16:00,30.211,30211
1040,848,2,27,15:05:10,30.111,30111
1039,848,1,7,15:28:39,17.591,17591
1039,848,2,8,15:31:16,23:58.7,1438719
1039,848,3,32,16:30:50,22.387,22387
1039,848,4,43,16:46:29,22.822,22822
1039,848,5,45,16:50:35,21:42.4,1302435
1038,848,1,22,15:46:56,29.661,29661
1038,848,2,26,15:55:18,25:28.2,1528247
1037,848,1,11,15:34:55,22.738,22738
1036,848,1,17,15:37:35,21.663,21663
1036,848,2,39,16:09:10,21.804,21804
1035,848,1,6,14:22:39,28.417,28417
1035,848,2,30,15:00:01,27.858,27858
1034,848,1,6,14:26:01,28.834,28834
1034,848,2,30,15:08:33,33.308,33308
1033,848,1,3,15:17:58,23.046,23046
1033,848,2,34,16:01:43,22.174,22174
1032,848,1,35,15:55:11,21.505,21505
1031,848,1,26,15:43:25,21.279,21279
1031,848,2,51,16:15:09,21.842,21842
1031,848,3,56,16:24:03,17.035,17035
1030,848,1,13,17:36:11,22.028,22028
1029,848,1,24,14:42:52,23.073,23073
1029,848,2,50,15:14:54,23.071,23071
1028,848,1,1,13:15:12,34.1,34100
1028,848,2,20,13:48:02,23.213,23213
1028,848,3,40,14:21:47,23.705,23705
1027,848,1,14,13:32:50,22.192,22192
1027,848,2,44,14:13:47,22.003,22003
1026,848,1,15,14:37:38,23.354,23354
1026,848,2,34,15:07:55,23.301,23301
1025,848,1,29,15:06:07,29.854,29854
1024,848,1,20,20:50:14,28.606,28606
1023,848,1,26,15:50:47,29.83,29830
1022,848,1,23,16:00:08,22.506,22506
1021,848,1,28,15:52:18,23.676,23676
1020,848,1,2,15:23:41,20.576,20576
1020,848,2,27,16:04:06,21.501,21501
1020,848,3,28,16:06:20,21.732,21732
1020,848,4,46,16:38:47,19.931,19931
1019,848,1,13,14:33:18,28.954,28954
1018,848,1,35,15:54:33,21.225,21225
1017,848,1,25,15:54:23,30.279,30279
1016,848,1,1,14:14:33,37.95,37950
1015,848,1,40,16:07:15,25.062,25062
1014,848,1,25,15:48:27,23.591,23591
1014,848,2,45,16:16:34,37.345,37345
1013,848,1,12,16:36:16,20.72,20720
1012,848,1,19,14:46:02,23.215,23215
1011,848,1,9,18:28:33,25.659,25659
1011,848,2,25,18:55:06,24.842,24842
1010,848,1,14,16:34:57,21.78,21780
1073,849,1,28,17:46:18,21.241,21241
1072,849,1,10,20:50:43,24.22,24220
1072,849,2,13,20:59:20,16:57.3,1017257
1072,849,3,15,21:22:34,18:27.1,1107052
1071,849,1,7,14:12:59,18.153,18153
1071,849,2,8,14:15:12,18.784,18784
1071,849,3,13,14:23:27,22.936,22936
1071,849,4,39,14:57:10,22.958,22958
1070,849,1,11,13:21:22,23.681,23681
1070,849,2,49,14:14:59,22.739,22739
1069,849,1,5,14:12:39,32.61,32610
1069,849,2,25,14:47:47,23.653,23653
1067,849,1,34,15:58:22,24.104,24104
1066,849,1,13,15:26:27,30.056,30056
1065,849,1,23,15:37:22,24.168,24168
1064,849,1,23,15:33:19,20.646,20646
1062,849,1,2,15:08:10,24:14.4,1454435
1062,849,2,3,15:34:34,39.081,39081
1062,849,3,23,16:03:29,22.704,22704
1061,849,1,2,15:08:32,34:37.2,2077164
1061,849,2,19,16:11:41,27.543,27543
1060,849,1,33,15:44:01,21.152,21152
1059,849,1,18,15:34:01,29.775,29775
1058,849,1,1,15:04:58,26.419,26419
1058,849,2,25,15:34:10,21.953,21953
1057,849,1,9,16:20:47,22.149,22149
1057,849,2,48,17:37:10,34:08.2,2048175
1056,849,1,43,15:59:23,23.703,23703
1055,849,1,9,15:17:10,26.672,26672
1055,849,2,27,15:43:32,21.424,21424
1055,849,3,50,16:16:19,22.405,22405
1054,849,1,2,15:06:39,21.97,21970
1054,849,2,3,15:08:58,21.73,21730
1054,849,3,24,15:40:50,26.595,26595
1052,849,1,14,18:32:44,26.046,26046
1052,849,2,32,19:02:32,23.983,23983
1051,849,1,18,17:31:31,25.811,25811
1047,849,1,11,17:34:29,21.357,21357
1047,849,2,35,18:17:41,22.384,22384
1046,849,1,27,20:42:32,24.297,24297
1045,849,1,1,17:16:29,19:18.0,1157995
1045,849,2,21,19:14:54,24.248,24248
1045,849,3,37,19:41:05,24.024,24024
1044,849,1,8,13:30:54,24.738,24738
1044,849,2,38,14:26:46,36.599,36599
1043,849,1,34,13:59:15,29.892,29892
1042,849,1,24,13:47:22,26.739,26739
1041,849,1,14,14:35:40,24.737,24737
1041,849,2,33,15:06:01,24.063,24063
1040,849,1,17,14:48:20,29.862,29862
1038,849,1,16,15:36:53,26.335,26335
1038,849,2,26,15:55:05,25:23.1,1523130
1037,849,1,10,15:33:00,23.532,23532
1037,849,2,30,16:13:23,23.477,23477
1036,849,1,28,15:54:06,22.322,22322
1036,849,2,49,16:24:00,22.475,22475
1035,849,1,9,14:27:35,28.696,28696
1035,849,2,26,14:54:19,28.086,28086
1035,849,3,46,15:25:31,29.049,29049
1034,849,1,12,14:35:42,31.371,31371
1033,849,1,3,15:18:00,21.596,21596
1033,849,2,4,15:21:24,36.335,36335
1033,849,3,31,16:00:38,28.367,28367
1033,849,4,39,16:12:52,21.802,21802
1033,849,5,52,16:31:33,25.767,25767
1032,849,1,32,15:52:24,22.745,22745
1031,849,1,26,15:45:08,22.058,22058
1031,849,2,51,16:16:23,21.918,21918
1031,849,3,56,16:24:14,19.488,19488
1047,850,1,10,17:32:05,26.329,26329
1047,850,2,34,18:16:09,28.501,28501
1047,850,3,48,18:41:11,23.217,23217
1046,850,1,31,20:46:50,27.681,27681
1046,850,2,53,21:09:11,26.393,26393
1046,850,3,63,21:20:20,25.78,25780
1046,851,1,31,20:46:36,24.863,24863
1046,851,2,54,21:09:43,25.688,25688
1046,851,3,59,21:15:05,40.028,40028
1073,852,1,23,17:38:05,22.455,22455
1073,852,2,53,18:24:01,21.909,21909
1072,852,1,13,20:58:51,16:46.4,1006407
1072,852,2,15,21:22:26,18:20.6,1100644
1072,852,3,23,21:57:04,27.874,27874
1071,852,1,4,14:08:22,31.939,31939
1071,852,2,6,14:11:57,17.758,17758
1071,852,3,7,14:13:33,17.711,17711
1071,852,4,8,14:15:18,18.499,18499
1071,852,5,39,14:56:53,35.416,35416
1069,852,1,9,14:19:23,23.802,23802
1069,852,2,32,14:59:23,23.529,23529
1067,852,1,35,15:59:39,23.329,23329
1066,852,1,13,15:26:28,30.112,30112
1066,852,2,47,16:24:44,30.98,30980
1066,852,3,49,16:29:31,30.972,30972
1064,852,1,31,15:43:30,19.85,19850
1062,852,1,2,15:08:08,24:13.6,1453630
1062,852,2,3,15:34:33,40.74,40740
1062,852,3,22,16:02:06,21.819,21819
1061,852,1,2,15:08:28,34:35.7,2075695
1061,852,2,30,16:28:42,29.134,29134
1060,852,1,12,15:18:55,21.145,21145
1060,852,2,51,16:04:57,26.604,26604
1059,852,1,15,15:28:52,30.226,30226
1058,852,1,26,15:34:15,21.234,21234
1057,852,1,9,16:20:28,20.253,20253
1057,852,2,47,17:33:50,14.943,14943
1057,852,3,48,17:36:55,33:23.5,2003526
1056,852,1,64,16:26:09,24.43,24430
1054,852,1,2,15:06:36,22.266,22266
1054,852,2,3,15:08:55,22.542,22542
1054,852,3,21,15:36:23,26.202,26202
1053,852,1,25,15:46:39,30.696,30696
1053,852,2,32,15:58:24,24:51.4,1491384
1053,852,3,33,16:24:52,01:03.3,63280
1052,852,1,15,18:34:12,25.046,25046
1052,852,2,33,19:03:36,24.328,24328
1051,852,1,9,17:17:42,25.659,25659
1051,852,2,34,17:55:29,26.674,26674
1072,853,1,13,20:59:05,16:59.2,1019226
1071,853,1,7,14:12:56,17.995,17995
1071,853,2,8,14:15:10,18.467,18467
1071,853,3,34,14:50:55,23.546,23546
1070,853,1,13,13:24:11,25.094,25094
1070,853,2,58,14:28:22,23.637,23637
1069,853,1,1,14:05:35,30.673,30673
1069,853,2,24,14:46:40,24.611,24611
1069,853,3,37,15:09:52,24.169,24169
1067,853,1,35,16:00:40,23.829,23829
1066,853,1,14,15:28:09,30.127,30127
1066,853,2,46,16:24:05,33.931,33931
1065,853,1,24,15:39:22,24.928,24928
1065,853,2,28,15:47:13,24.806,24806
1065,853,3,39,16:05:25,30.917,30917
1064,853,1,33,15:46:35,19.999,19999
1062,853,1,1,15:05:28,23.715,23715
1062,853,2,2,15:08:34,24:17.4,1457420
1061,853,1,2,15:08:35,34:37.0,2076977
1061,853,2,25,16:21:37,29.253,29253
1060,853,1,27,15:37:15,22,22000
1060,853,2,45,15:58:58,23.182,23182
1059,853,1,31,15:56:17,30.983,30983
1058,853,1,21,15:28:40,22.759,22759
1057,853,1,9,16:20:57,21.759,21759
1057,853,2,34,17:11:01,21.958,21958
1057,853,3,44,17:29:37,24.78,24780
1057,853,4,46,17:34:18,15.054,15054
1057,853,5,47,17:37:20,30:29.0,1828965
1057,853,6,48,18:09:58,01:26.4,86440
1056,853,1,34,15:48:25,25.202,25202
1055,853,1,22,15:36:40,23.098,23098
1055,853,2,42,16:05:36,22.502,22502
1054,853,1,2,15:06:42,21.372,21372
